"Kategori","Pesan","Kategori_NusaGuard","Subtipe","Provenance","Synthetic","Reviewed","Template_ID"
"spam","Kepada Yth. Bapak/Ibu, Posisi terbatas, amankan kursi kerja dengan transfer Rp350.000. Terima kasih atas waktunya.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Selamat pagi, Hadiah pelanggan menunggu. Pasang Bonus_Resmi_0444.apk untuk klaim. Mohon diperhatikan.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-8"
"spam","Selamat sore, Posisi terbatas, amankan kursi kerja dengan transfer Rp350.000. Terima kasih atas waktunya.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Halo kak, Lowongan staf administrasi bergaji tinggi. Kirim PIN dan data rekening untuk payroll. Salam.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-5"
"ham","Selamat sore, Jadwal konsultasi dipindah ke Sabtu pukul 09.30 melalui ruang kelas resmi. Semoga membantu.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Permisi, Buka file Galeri_Pernikahan_0575.apk agar foto dan alamat gedung terlihat. Salam.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Mohon perhatian, Investasi eksklusif menjanjikan profit 75% tanpa risiko. Deposit mulai Rp500.000. Harap cek kembali.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"ham","Hai, Kami mengundang Anda ke pernikahan keluarga kami pada Rabu. Undangan berupa PDF, tidak perlu memasang aplikasi. Salam.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-2"
"spam","Kepada Yth. Bapak/Ibu, Proyek kripto rahasia akan naik 50%. Jangan lewatkan penawaran sebelum batas waktu. Terima kasih.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-5"
"spam","Selamat sore, Saya keluarga Anda memakai nomor baru. Tolong transfer Rp1.250.000 karena sedang darurat. Demikian informasinya.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-8"
"spam","Mohon perhatian, Aku ingin membangun masa depan bersama, kirim modal kecil untuk usaha kita. Salam.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-7"
"spam","Permisi, Saya dari kantor pusat, mohon konfirmasi password untuk pemeriksaan keamanan. Salam.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-4"
"spam","Assalamualaikum, Akun bank akan dinonaktifkan. Verifikasi melalui https://bank-verifikasi-0287.invalid. Demikian informasinya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-5"
"spam","Selamat pagi, Nomor Anda bermasalah. Kirim kode verifikasi kepada petugas ini sebelum pukul 18.00. Harap cek kembali.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-3"
"spam","Assalamualaikum, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0586.apk, silakan buka sebelum pukul 18.00. Demikian informasinya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Permisi, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp2.500.000. Terima kasih atas waktunya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Selamat pagi, Akun akan dinonaktifkan bila Anda tidak membalas dengan OTP hari ini. Terima kasih atas waktunya.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-6"
"ham","Permisi, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Terima kasih atas waktunya.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"ham","Selamat sore, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Harap cek kembali.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Permisi, Kesempatan cuan pasti 75% per minggu, transfer modal dalam 30 menit. Salam.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"ham","Mohon perhatian, Paket sudah diterima oleh satpam. Silakan diambil tanpa biaya tambahan. Terima kasih atas waktunya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-6"
"ham","Kepada Yth. Bapak/Ibu, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Harap cek kembali.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Selamat sore, Dana Anda akan dikelola profesional dengan hasil pasti 75% per bulan. Salam.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-7"
"spam","Halo pelanggan, Petugas pajak meminta data rekening dan PIN untuk pengembalian dana. Demikian informasinya.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-7"
"spam","Kepada Yth. Bapak/Ibu, Investasi kebun digital memberi bonus anggota dan keuntungan tanpa rugi. Ditunggu konfirmasinya.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-6"
"spam","Mohon perhatian, Kerja paruh waktu dari rumah, tugas memberi like dengan deposit awal Rp150.000. Mohon diperhatikan.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-3"
"ham","Hai, Jadwal konsultasi dipindah ke minggu depan pukul 15.30 melalui ruang kelas resmi. Salam.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Permisi, Posisi terbatas, amankan kursi kerja dengan transfer Rp350.000. Semoga membantu.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"ham","Permisi, Besok rapat kelompok dimulai pukul 08.00 di ruang B3. Terima kasih.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-1"
"spam","Kepada Yth. Bapak/Ibu, Posisi terbatas, amankan kursi kerja dengan transfer Rp5.000.000. Semoga membantu.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Kepada Yth. Bapak/Ibu, Dana Anda akan dikelola profesional dengan hasil pasti 40% per bulan. Harap cek kembali.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-7"
"spam","Kepada Yth. Bapak/Ibu, Lowongan staf administrasi bergaji tinggi. Kirim PIN dan data rekening untuk payroll. Semoga membantu.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-5"
"spam","Halo pelanggan, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp2.500.000. Semoga membantu.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Selamat sore, Tugas online mudah menghasilkan komisi. Top up saldo agar tugas berikutnya terbuka. Terima kasih.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-7"
"spam","Info untuk Anda, Buka file Galeri_Pernikahan_0054.apk agar foto dan alamat gedung terlihat. Harap cek kembali.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"ham","Mohon perhatian, Terima kasih sudah hadir di acara keluarga kemarin, foto ada di album bersama. Ditunggu konfirmasinya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-7"
"ham","Permisi, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Mohon diperhatikan.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"spam","Halo kak, Petugas pajak meminta data rekening dan PIN untuk pengembalian dana. Semoga membantu.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-7"
"spam","Info untuk Anda, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0352.apk, silakan buka sekarang. Terima kasih atas waktunya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Info untuk Anda, Customer service meminta foto kartu dan kode rahasia untuk membuka blokir. Salam.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-9"
"ham","Halo pelanggan, Pengumuman kampus dapat dilihat melalui portal akademik resmi. Demikian informasinya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-8"
"spam","Permisi, Petugas pajak meminta data rekening dan PIN untuk pengembalian dana. Semoga membantu.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-7"
"spam","Selamat pagi, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0593.apk, silakan buka sebelum batas waktu. Demikian informasinya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Selamat sore, Kesempatan cuan pasti 40% per minggu, transfer modal sekarang. Semoga membantu.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"ham","Selamat pagi, Paket sudah diterima oleh satpam. Silakan diambil tanpa biaya tambahan. Harap cek kembali.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-6"
"ham","Mohon perhatian, Foto undangan pernikahan sudah saya kirim dalam format JPG. Sampai jumpa di acara ya. Harap cek kembali.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-3"
"spam","Selamat pagi, Kesempatan cuan pasti 40% per minggu, transfer modal sekarang. Ditunggu konfirmasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Permisi, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp1.250.000. Semoga membantu.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Titip dana ke rekening mentor untuk mendapat cuan pasti malam ini.","Penipuan Investasi","contemporary_hard_case","synthetic_contemporary_v2","true","false","INV-H5"
"spam","Selamat pagi, Undangan resmi elektronik tersedia melalui link http://undangan-0242.invalid. Semoga membantu.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"spam","Permisi, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp2.500.000. Demikian informasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Halo kak, Paket Anda tertahan. Download aplikasi Cek_Resi_0441.apk untuk memilih jadwal antar. Terima kasih atas waktunya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-4"
"spam","Hai, Aku kehilangan dompet saat perjalanan menemuimu. Tolong transfer Rp500.000. Ditunggu konfirmasinya.","Penipuan Romansa","darurat_palsu","synthetic_template_v1","true","false","ROM-9"
"spam","Selamat pagi, Investasi eksklusif menjanjikan profit 30% tanpa risiko. Deposit mulai Rp1.250.000. Ditunggu konfirmasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"ham","Halo kak, Kami mengundang Anda ke pernikahan keluarga kami pada Senin. Undangan berupa PDF, tidak perlu memasang aplikasi. Demikian informasinya.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-2"
"ham","Mohon perhatian, Undangan rapat RT terlampir sebagai dokumen PDF dari pengurus yang kamu kenal. Semoga membantu.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-10"
"spam","Hai, Dana Anda akan dikelola profesional dengan hasil pasti 75% per bulan. Mohon diperhatikan.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-7"
"ham","Selamat pagi, Jadwal konsultasi dipindah ke Rabu pukul 19.00 melalui ruang kelas resmi. Terima kasih atas waktunya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Selamat sore, Kerja paruh waktu dari rumah, tugas memberi like dengan deposit awal Rp2.500.000. Salam.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-3"
"spam","Kepada Yth. Bapak/Ibu, Kami mengundang Anda ke pesta pernikahan. Buka Foto Undangan_0095.apk untuk info lengkapnya. Ditunggu konfirmasinya.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-1"
"ham","Kepada Yth. Bapak/Ibu, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Mohon diperhatikan.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"spam","Mohon perhatian, Posisi terbatas, amankan kursi kerja dengan transfer Rp1.250.000. Terima kasih atas waktunya.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Halo pelanggan, Bisnis passive income tanpa kerja, modal kembali dalam 5 hari. Mohon diperhatikan.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-9"
"spam","Halo pelanggan, Dana Anda akan dikelola profesional dengan hasil pasti 30% per bulan. Salam.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-7"
"spam","Selamat pagi, Bukti profit sudah banyak. Transfer dana awal agar akun investasi diaktifkan. Demikian informasinya.","Penipuan Investasi","deposit_awal","synthetic_template_v1","true","false","INV-10"
"spam","Assalamualaikum, Saya keluarga Anda memakai nomor baru. Tolong transfer Rp1.250.000 karena sedang darurat. Terima kasih.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-8"
"spam","Mohon perhatian, Tugas online mudah menghasilkan komisi. Top up saldo agar tugas berikutnya terbuka. Harap cek kembali.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-7"
"spam","Mohon perhatian, Kami mengundang Anda ke pesta pernikahan. Buka Foto Undangan_0362.apk untuk info lengkapnya. Harap cek kembali.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-1"
"spam","Kepada Yth. Bapak/Ibu, Penerimaan pegawai kilat. Rahasiakan proses dan lunasi biaya dokumen. Salam.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-10"
"spam","Halo kak, Tugas online mudah menghasilkan komisi. Top up saldo agar tugas berikutnya terbuka. Salam.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-7"
"ham","Kepada Yth. Bapak/Ibu, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Semoga membantu.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"spam","Halo kak, Robot trading legal menjamin return tetap. Buka akun dengan setoran Rp350.000. Ditunggu konfirmasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-4"
"spam","Assalamualaikum, Kerja paruh waktu dari rumah, tugas memberi like dengan deposit awal Rp350.000. Terima kasih atas waktunya.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-3"
"spam","Assalamualaikum, Investasi eksklusif menjanjikan profit 40% tanpa risiko. Deposit mulai Rp150.000. Ditunggu konfirmasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"spam","Halo kak, Investasi kebun digital memberi bonus anggota dan keuntungan tanpa rugi. Semoga membantu.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-6"
"spam","Halo pelanggan, Akun bank akan dinonaktifkan. Verifikasi melalui https://bank-verifikasi-0237.invalid. Salam.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-5"
"spam","Selamat sore, Cintaku, rekeningku diblokir. Pinjamkan Rp350.000, nanti langsung kuganti. Harap cek kembali.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-5"
"spam","Halo kak, Saya petugas bank. Sebutkan OTP yang baru masuk agar rekening tidak diblokir hari ini. Mohon diperhatikan.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-1"
"spam","Hai, Customer service meminta foto kartu dan kode rahasia untuk membuka blokir. Semoga membantu.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-9"
"spam","Halo kak, Tugas online mudah menghasilkan komisi. Top up saldo agar tugas berikutnya terbuka. Harap cek kembali.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-7"
"spam","Mohon perhatian, Kesempatan cuan pasti 30% per minggu, transfer modal sekarang. Semoga membantu.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-3"
"spam","Kepada Yth. Bapak/Ibu, Jangan beri tahu keluargamu tentang hubungan kita. Aku butuh bantuan dana sebelum batas waktu. Ditunggu konfirmasinya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-6"
"spam","Selamat pagi, Akun akan dinonaktifkan bila Anda tidak membalas dengan OTP hari ini. Ditunggu konfirmasinya.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-6"
"spam","Mohon perhatian, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0062.apk, silakan buka hari ini. Harap cek kembali.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Permisi, Dana Anda akan dikelola profesional dengan hasil pasti 40% per bulan. Semoga membantu.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-7"
"ham","Halo pelanggan, Foto undangan pernikahan sudah saya kirim dalam format JPG. Sampai jumpa di acara ya. Mohon diperhatikan.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-3"
"ham","Halo kak, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Mohon diperhatikan.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Selamat sore, Cintaku, rekeningku diblokir. Pinjamkan Rp2.500.000, nanti langsung kuganti. Terima kasih.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-5"
"ham","Permisi, Tolong beli makan siang saat pulang dari kampus, nanti saya ganti. Salam.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-4"
"spam","Permisi, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp500.000. Semoga membantu.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"ham","Mohon perhatian, Terima kasih sudah hadir di acara keluarga kemarin, foto ada di album bersama. Terima kasih atas waktunya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-7"
"spam","Selamat sore, Posisi terbatas, amankan kursi kerja dengan transfer Rp1.250.000. Terima kasih.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Permisi, Nomor Anda bermasalah. Kirim kode verifikasi kepada petugas ini sebelum batas waktu. Demikian informasinya.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-3"
"spam","Mohon perhatian, HRD membuka lowongan kerja. Bayar biaya administrasi Rp350.000 sebelum interview. Semoga membantu.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-1"
"ham","Kepada Yth. Bapak/Ibu, Jadwal konsultasi dipindah ke minggu depan pukul 09.30 melalui ruang kelas resmi. Harap cek kembali.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Halo pelanggan, Investasi kebun digital memberi bonus anggota dan keuntungan tanpa rugi. Terima kasih.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-6"
"spam","Halo pelanggan, Pihak berwenang mengancam denda bila data pribadi tidak dikirim sekarang. Salam.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-10"
"spam","Selamat sore, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp150.000. Harap cek kembali.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Assalamualaikum, Aku serius ingin menikah denganmu, tetapi paket hadiahku tertahan dan perlu biaya Rp350.000. Demikian informasinya.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-2"
"spam","Info untuk Anda, Sayang, aku sedang darurat di luar kota. Tolong kirim uang Rp500.000 dalam 30 menit. Harap cek kembali.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-1"
"spam","Halo kak, Cintaku, rekeningku diblokir. Pinjamkan Rp150.000, nanti langsung kuganti. Harap cek kembali.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-5"
"ham","Permisi, Jadwal konsultasi dipindah ke Rabu pukul 13.00 melalui ruang kelas resmi. Semoga membantu.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Mohon perhatian, HRD meminta pembayaran medical check-up ke rekening pribadi sebelum batas waktu. Ditunggu konfirmasinya.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-8"
"spam","Kepada Yth. Bapak/Ibu, Undangan resmi elektronik tersedia melalui link http://undangan-0082.invalid. Demikian informasinya.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"spam","Info untuk Anda, Akun akan dinonaktifkan bila Anda tidak membalas dengan OTP sekarang. Terima kasih.","Social Engineering","penyamaran_petugas","synthetic_template_v1","true","false","SOC-6"
"spam","Assalamualaikum, Tagihan belum dibayar. Klik tautan [tautan-palsu-0255] untuk menghindari denda. Semoga membantu.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-6"
"spam","Info untuk Anda, Hadiah pelanggan menunggu. Pasang Bonus_Resmi_0430.apk untuk klaim. Demikian informasinya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-8"
"spam","Kepada Yth. Bapak/Ibu, Undangan resmi elektronik tersedia melalui link http://undangan-0565.invalid. Mohon diperhatikan.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"ham","Mohon perhatian, Terima kasih sudah hadir di acara keluarga kemarin, foto ada di album bersama. Demikian informasinya.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-7"
"spam","Assalamualaikum, Jangan beri tahu keluargamu tentang hubungan kita. Aku butuh bantuan dana malam ini. Demikian informasinya.","Penipuan Romansa","hadiah_tertahan","synthetic_template_v1","true","false","ROM-6"
"spam","Selamat sore, Proyek kripto rahasia akan naik 40%. Jangan lewatkan penawaran sebelum batas waktu. Semoga membantu.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-5"
"spam","Permisi, HRD meminta pembayaran medical check-up ke rekening pribadi dalam 30 menit. Terima kasih atas waktunya.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-8"
"spam","Permisi, Detail waktu dan lokasi pernikahan ada di Undangan Pernikahan 0581.apk, silakan buka sebelum batas waktu. Semoga membantu.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-3"
"spam","Selamat sore, Akun bank akan dinonaktifkan. Verifikasi melalui https://bank-verifikasi-0319.invalid. Terima kasih atas waktunya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-5"
"spam","Mohon perhatian, Tagihan belum dibayar. Klik tautan [tautan-palsu-0138] untuk menghindari denda. Harap cek kembali.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-6"
"spam","Kepada Yth. Bapak/Ibu, Setelah semua obrolan kita, buktikan kepercayaanmu dengan membantu transfer Rp350.000. Ditunggu konfirmasinya.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-3"
"spam","Selamat sore, Aku serius ingin menikah denganmu, tetapi paket hadiahku tertahan dan perlu biaya Rp5.000.000. Terima kasih atas waktunya.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-2"
"ham","Kepada Yth. Bapak/Ibu, Besok rapat kelompok dimulai pukul 19.00 di ruang B3. Harap cek kembali.","Aman","percakapan_harian","synthetic_template_v1","true","false","AMN-1"
"spam","Halo kak, Investasi eksklusif menjanjikan profit 30% tanpa risiko. Deposit mulai Rp350.000. Demikian informasinya.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"spam","Assalamualaikum, Undangan interview dari perusahaan besar, beli tiket melalui agen yang kami tunjuk. Terima kasih atas waktunya.","Penipuan Rekrutmen","biaya_administrasi","synthetic_template_v1","true","false","REK-4"
"spam","Halo pelanggan, Akun bank akan dinonaktifkan. Verifikasi melalui https://bank-verifikasi-0222.invalid. Demikian informasinya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-5"
"spam","Selamat sore, Posisi terbatas, amankan kursi kerja dengan transfer Rp350.000. Demikian informasinya.","Penipuan Rekrutmen","hrd_palsu","synthetic_template_v1","true","false","REK-9"
"spam","Halo kak, Undangan resmi elektronik tersedia melalui link http://undangan-0554.invalid. Terima kasih.","Phishing/Link Berbahaya","tautan_login_palsu","synthetic_template_v1","true","false","PHI-9"
"spam","Info untuk Anda, Investasi eksklusif menjanjikan profit 50% tanpa risiko. Deposit mulai Rp350.000. Harap cek kembali.","Penipuan Investasi","profit_pasti","synthetic_template_v1","true","false","INV-1"
"spam","Hai, Lowongan staf administrasi bergaji tinggi. Kirim PIN dan data rekening untuk payroll. Demikian informasinya.","Penipuan Rekrutmen","tugas_like","synthetic_template_v1","true","false","REK-5"
"spam","Halo kak, Admin layanan membutuhkan PIN Anda untuk membatalkan transaksi Rp350.000. Harap cek kembali.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-2"
"spam","Info untuk Anda, Aku kehilangan dompet saat perjalanan menemuimu. Tolong transfer Rp2.500.000. Salam.","Penipuan Romansa","darurat_palsu","synthetic_template_v1","true","false","ROM-9"
"ham","Halo kak, Jadwal konsultasi dipindah ke Senin pukul 09.30 melalui ruang kelas resmi. Salam.","Aman","undangan_aman","synthetic_template_v1","true","false","AMN-5"
"spam","Hai, Kami lampirkan Undangan_Digital_Pernikahan_0136.apk. Mohon diunduh untuk melihat peta lokasi. Salam.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-2"
"spam","Kepada Yth. Bapak/Ibu, Buka file Galeri_Pernikahan_0223.apk agar foto dan alamat gedung terlihat. Demikian informasinya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Halo kak, Nomor Anda bermasalah. Kirim kode verifikasi kepada petugas ini malam ini. Semoga membantu.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-3"
"spam","Selamat pagi, Aku serius ingin menikah denganmu, tetapi paket hadiahku tertahan dan perlu biaya Rp350.000. Mohon diperhatikan.","Penipuan Romansa","pinjaman_pasangan","synthetic_template_v1","true","false","ROM-2"
"ham","Info untuk Anda, Undangan rapat RT terlampir sebagai dokumen PDF dari pengurus yang kamu kenal. Terima kasih atas waktunya.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-10"
"ham","Selamat sore, Aku sudah sampai rumah. Kabari kalau kamu juga sudah sampai dengan aman. Semoga membantu.","Aman","informasi_resmi","synthetic_template_v1","true","false","AMN-9"
"spam","Halo pelanggan, Saya petugas bank. Sebutkan OTP yang baru masuk agar rekening tidak diblokir sebelum batas waktu. Ditunggu konfirmasinya.","Social Engineering","permintaan_otp","synthetic_template_v1","true","false","SOC-1"
"spam","Info untuk Anda, Buka file Galeri_Pernikahan_0347.apk agar foto dan alamat gedung terlihat. Ditunggu konfirmasinya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Selamat pagi, Buka file Galeri_Pernikahan_0042.apk agar foto dan alamat gedung terlihat. Ditunggu konfirmasinya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Selamat sore, Paket investasi VIP tersisa satu slot. Kirim Rp2.500.000 untuk mengamankan posisi. Demikian informasinya.","Penipuan Investasi","trading_palsu","synthetic_template_v1","true","false","INV-8"
"spam","Selamat sore, Buka file Galeri_Pernikahan_0567.apk agar foto dan alamat gedung terlihat. Terima kasih atas waktunya.","Phishing/Link Berbahaya","paket_apk","synthetic_template_v1","true","false","PHI-7"
"spam","Hai, Customer service meminta foto kartu dan kode rahasia untuk membuka blokir. Terima kasih.","Social Engineering","ancaman_akun","synthetic_template_v1","true","false","SOC-9"
"spam","Selamat pagi, Kami lampirkan Undangan_Digital_Pernikahan_0574.apk. Mohon diunduh untuk melihat peta lokasi. Semoga membantu.","Phishing/Link Berbahaya","undangan_apk","synthetic_template_v1","true","false","PHI-2"
